LAT,LON,YEAR,MO,DY,rh2m,t2m,ws10m
9.5,80.0,2024,5,31,83.31,29.76,5.17
10.0,76.25,2024,5,31,88.54,28.27,4.8
10.0,76.875,2024,5,31,92.31,24.35,2.15
10.0,77.5,2024,5,31,81.27,25.9,2.62
10.0,78.125,2024,5,31,69.95,30.24,2.23
10.0,78.75,2024,5,31,72.34,30.54,2.19
10.0,79.375,2024,5,31,77.92,30.34,3.72
10.0,80.0,2024,5,31,82.55,30.04,5.27
10.5,76.25,2024,5,31,89.51,27.91,4.04
10.5,76.875,2024,5,31,91.33,25.41,2.89
10.5,77.5,2024,5,31,79.74,27.07,4.38
10.5,78.125,2024,5,31,71.55,29.75,3.98
10.5,78.75,2024,5,31,71.6,30.41,3.6
10.5,79.375,2024,5,31,72.81,30.75,4.33
10.5,80.0,2024,5,31,79.71,30.32,5.86
11.0,76.25,2024,5,31,90.09,26.46,2.95
11.0,76.875,2024,5,31,86.67,26.05,3.21
11.0,77.5,2024,5,31,74.5,29.07,4.57
11.0,78.125,2024,5,31,72.83,29.73,4.29
11.0,78.75,2024,5,31,71.42,30.2,4.27
11.0,79.375,2024,5,31,68.75,31.3,4.66
11.0,80.0,2024,5,31,76.8,30.75,5.87
11.5,76.25,2024,5,31,90.35,24.97,2.11
11.5,76.875,2024,5,31,83.28,25.33,3.16
11.5,77.5,2024,5,31,72.67,28.88,3.07
11.5,78.125,2024,5,31,72.08,29.78,3.24
11.5,78.75,2024,5,31,70.0,30.23,3.68
11.5,79.375,2024,5,31,66.38,31.95,4.0
11.5,80.0,2024,5,31,75.38,31.18,5.02
12.0,76.25,2024,5,31,88.53,24.97,2.53
12.0,76.875,2024,5,31,82.14,25.74,3.43
12.0,77.5,2024,5,31,75.24,27.63,2.7
12.0,78.125,2024,5,31,71.66,29.36,3.27
12.0,78.75,2024,5,31,66.99,30.66,3.41
12.0,79.375,2024,5,31,62.89,32.64,3.44
12.0,80.0,2024,5,31,72.66,31.72,4.38
12.5,76.25,2024,5,31,85.15,25.49,2.93
12.5,76.875,2024,5,31,78.97,26.98,3.68
12.5,77.5,2024,5,31,72.99,27.89,3.92
12.5,78.125,2024,5,31,69.92,28.97,4.09
12.5,78.75,2024,5,31,64.07,31.22,3.61
12.5,79.375,2024,5,31,57.9,33.4,3.34
12.5,80.0,2024,5,31,65.58,32.88,4.14
13.0,76.25,2024,5,31,81.85,25.9,3.38
13.0,76.875,2024,5,31,75.52,27.17,3.94
13.0,77.5,2024,5,31,69.5,27.73,4.5
13.0,78.125,2024,5,31,68.82,28.22,4.66
13.0,78.75,2024,5,31,60.69,31.08,4.41
13.0,79.375,2024,5,31,51.42,34.37,3.79
13.0,80.0,2024,5,31,58.58,34.06,4.0
13.5,76.25,2024,5,31,76.84,26.91,4.12
13.5,76.875,2024,5,31,71.92,27.71,4.73
13.5,77.5,2024,5,31,67.12,28.16,4.94
13.5,78.125,2024,5,31,66.39,28.48,5.06
13.5,78.75,2024,5,31,57.95,30.65,5.22
13.5,79.375,2024,5,31,47.18,34.4,4.28
13.5,80.0,2024,5,31,56.07,34.4,4.13
8.5,76.25,2024,6,1,89.31,28.85,6.97
8.5,76.875,2024,6,1,90.91,28.01,5.96
8.5,77.5,2024,6,1,88.68,27.08,5.79
8.5,78.125,2024,6,1,80.9,29.99,6.62
8.5,78.75,2024,6,1,85.62,29.97,6.9
8.5,79.375,2024,6,1,87.54,29.66,6.98
8.5,80.0,2024,6,1,87.37,29.1,5.77
9.0,76.25,2024,6,1,88.34,28.94,6.33
9.0,76.875,2024,6,1,91.46,27.11,3.83
9.0,77.5,2024,6,1,86.88,27.48,4.75
9.0,78.125,2024,6,1,80.32,29.78,5.44
9.0,78.75,2024,6,1,82.32,30.4,5.75
9.0,79.375,2024,6,1,85.48,30.2,6.29
9.0,80.0,2024,6,1,83.41,30.04,5.67
9.5,76.25,2024,6,1,88.19,28.91,5.58
9.5,76.875,2024,6,1,92.51,25.92,2.56
9.5,77.5,2024,6,1,85.53,27.01,2.76
9.5,78.125,2024,6,1,77.75,30.2,3.31
9.5,78.75,2024,6,1,78.95,30.65,3.91
9.5,79.375,2024,6,1,84.12,30.57,5.23
9.5,80.0,2024,6,1,83.4,30.43,5.69
10.0,76.25,2024,6,1,90.38,28.41,4.34
10.0,76.875,2024,6,1,93.52,24.43,2.06
10.0,77.5,2024,6,1,84.12,26.05,2.48
10.0,78.125,2024,6,1,74.47,30.42,2.31
10.0,78.75,2024,6,1,76.09,30.99,2.42
10.0,79.375,2024,6,1,80.71,31.04,3.65
10.0,80.0,2024,6,1,84.78,30.6,5.13
10.5,76.25,2024,6,1,91.55,28.17,3.74
10.5,76.875,2024,6,1,92.44,25.7,3.15
10.5,77.5,2024,6,1,81.93,27.25,4.34
10.5,78.125,2024,6,1,75.92,29.91,3.57
10.5,78.75,2024,6,1,75.88,30.81,3.24
10.5,79.375,2024,6,1,76.78,31.4,3.45
10.5,80.0,2024,6,1,83.19,30.92,4.77
11.0,76.25,2024,6,1,92.37,26.73,2.77
11.0,76.875,2024,6,1,89.23,26.28,3.39
11.0,77.5,2024,6,1,78.57,29.01,4.45
11.0,78.125,2024,6,1,77.63,29.7,3.95
11.0,78.75,2024,6,1,76.49,30.39,3.98
11.0,79.375,2024,6,1,73.53,31.76,4.01
11.0,80.0,2024,6,1,80.29,31.29,4.67
11.5,76.25,2024,6,1,92.6,25.16,2.16
11.5,76.875,2024,6,1,87.39,25.33,2.97
11.5,77.5,2024,6,1,78.67,28.58,2.78
11.5,78.125,2024,6,1,77.66,29.53,3.03
11.5,78.75,2024,6,1,75.38,30.1,3.61
11.5,79.375,2024,6,1,70.85,32.16,3.86
11.5,80.0,2024,6,1,78.84,31.5,4.29
12.0,76.25,2024,6,1,91.22,24.88,2.79
12.0,76.875,2024,6,1,86.84,25.44,3.3
12.0,77.5,2024,6,1,81.26,27.11,2.6
12.0,78.125,2024,6,1,77.88,28.75,3.12
12.0,78.75,2024,6,1,72.88,30.04,3.36
12.0,79.375,2024,6,1,67.82,32.4,3.28
12.0,80.0,2024,6,1,76.51,31.77,3.72
12.5,76.25,2024,6,1,89.12,24.84,3.4
12.5,76.875,2024,6,1,84.22,26.22,3.82
12.5,77.5,2024,6,1,79.24,27.02,3.91
12.5,78.125,2024,6,1,76.61,28.01,4.0
12.5,78.75,2024,6,1,70.11,30.16,3.51
12.5,79.375,2024,6,1,63.22,32.66,2.85
12.5,80.0,2024,6,1,70.31,32.53,3.35
13.0,76.25,2024,6,1,87.24,24.98,3.41
13.0,76.875,2024,6,1,81.7,26.28,3.84
13.0,77.5,2024,6,1,76.94,26.79,4.13
13.0,78.125,2024,6,1,76.02,27.17,4.16
13.0,78.75,2024,6,1,67.01,29.87,3.85
13.0,79.375,2024,6,1,58.05,33.14,2.64
13.0,80.0,2024,6,1,65.18,33.33,3.02
13.5,76.25,2024,6,1,83.02,26.02,3.6
13.5,76.875,2024,6,1,79.01,26.8,4.04
13.5,77.5,2024,6,1,76.15,27.03,4.22
13.5,78.125,2024,6,1,75.11,27.22,4.42
13.5,78.75,2024,6,1,67.46,29.18,4.52
13.5,79.375,2024,6,1,58.74,32.62,3.25
13.5,80.0,2024,6,1,64.92,33.5,2.77
8.5,76.25,2024,6,2,84.05,27.77,6.15
8.5,76.875,2024,6,2,89.0,26.7,4.59
8.5,77.5,2024,6,2,89.39,25.86,3.94
8.5,78.125,2024,6,2,78.65,29.23,4.88
8.5,78.75,2024,6,2,83.28,29.11,4.96
8.5,79.375,2024,6,2,85.51,28.86,5.08
8.5,80.0,2024,6,2,84.96,28.36,4.38
9.0,76.25,2024,6,2,86.48,27.54,5.64
9.0,76.875,2024,6,2,91.96,25.81,2.84
9.0,77.5,2024,6,2,86.27,26.63,3.03
9.0,78.125,2024,6,2,76.9,29.19,3.18
9.0,78.75,2024,6,2,79.64,29.37,3.67
9.0,79.375,2024,6,2,83.88,29.2,4.76
9.0,80.0,2024,6,2,81.85,29.08,4.42
9.5,76.25,2024,6,2,86.69,27.7,4.72
9.5,76.875,2024,6,2,91.61,25.16,1.75
9.5,77.5,2024,6,2,83.85,26.1,1.64
9.5,78.125,2024,6,2,76.44,28.95,2.62
9.5,78.75,2024,6,2,79.42,29.08,2.45
9.5,79.375,2024,6,2,81.76,29.45,3.95
9.5,80.0,2024,6,2,80.61,29.48,4.54
10.0,76.25,2024,6,2,87.47,27.67,3.33
10.0,76.875,2024,6,2,90.68,23.98,1.13
10.0,77.5,2024,6,2,80.88,25.04,1.42
10.0,78.125,2024,6,2,74.55,28.55,2.3
10.0,78.75,2024,6,2,78.5,28.89,2.4
10.0,79.375,2024,6,2,80.1,29.55,2.86
10.0,80.0,2024,6,2,80.34,29.75,3.73
10.5,76.25,2024,6,2,86.95,27.62,2.38
10.5,76.875,2024,6,2,88.87,25.13,1.5
10.5,77.5,2024,6,2,79.13,26.39,1.8
10.5,78.125,2024,6,2,75.09,28.46,2.3
10.5,78.75,2024,6,2,76.28,29.14,2.73
10.5,79.375,2024,6,2,76.31,29.79,2.67
10.5,80.0,2024,6,2,77.67,29.88,2.8
11.0,76.25,2024,6,2,87.71,26.14,1.56
11.0,76.875,2024,6,2,85.83,25.4,1.69
11.0,77.5,2024,6,2,76.63,28.12,1.79
11.0,78.125,2024,6,2,77.32,28.36,2.42
11.0,78.75,2024,6,2,76.71,28.82,2.72
11.0,79.375,2024,6,2,74.7,29.8,2.65
11.0,80.0,2024,6,2,75.84,29.84,2.77
11.5,76.25,2024,6,2,86.83,24.82,1.29
11.5,76.875,2024,6,2,83.01,24.45,1.78
11.5,77.5,2024,6,2,77.09,27.34,1.51
11.5,78.125,2024,6,2,79.18,27.69,2.08
11.5,78.75,2024,6,2,79.04,27.87,2.35
11.5,79.375,2024,6,2,76.41,29.53,2.43
11.5,80.0,2024,6,2,77.95,29.73,2.95
12.0,76.25,2024,6,2,83.29,24.95,1.79
12.0,76.875,2024,6,2,80.28,24.94,1.97
12.0,77.5,2024,6,2,78.83,25.78,1.46
12.0,78.125,2024,6,2,78.58,26.81,1.82
12.0,78.75,2024,6,2,78.28,27.34,2.08
12.0,79.375,2024,6,2,77.59,29.18,2.15
12.0,80.0,2024,6,2,80.49,29.71,3.05
12.5,76.25,2024,6,2,81.53,24.96,2.09
12.5,76.875,2024,6,2,77.06,25.94,2.14
12.5,77.5,2024,6,2,75.45,25.89,2.14
12.5,78.125,2024,6,2,76.2,26.14,2.01
12.5,78.75,2024,6,2,75.73,27.2,2.17
12.5,79.375,2024,6,2,77.45,28.62,2.25
12.5,80.0,2024,6,2,79.05,29.77,3.29
13.0,76.25,2024,6,2,80.66,25.01,2.21
13.0,76.875,2024,6,2,77.22,25.67,2.18
13.0,77.5,2024,6,2,76.2,25.43,2.57
13.0,78.125,2024,6,2,79.67,25.01,2.73
13.0,78.75,2024,6,2,77.2,26.43,2.76
13.0,79.375,2024,6,2,76.26,28.33,2.23
13.0,80.0,2024,6,2,74.94,29.65,3.04
13.5,76.25,2024,6,2,78.55,25.82,2.0
13.5,76.875,2024,6,2,79.09,25.74,2.29
13.5,77.5,2024,6,2,78.03,25.59,2.82
13.5,78.125,2024,6,2,80.58,25.14,3.3
13.5,78.75,2024,6,2,75.4,26.25,3.33
13.5,79.375,2024,6,2,70.69,28.36,2.66
13.5,80.0,2024,6,2,70.85,29.63,2.81
8.5,76.25,2024,6,3,84.9,28.12,5.16
8.5,76.875,2024,6,3,89.75,26.88,4.08
8.5,77.5,2024,6,3,89.25,26.02,3.59
8.5,78.125,2024,6,3,78.97,29.3,5.3
8.5,78.75,2024,6,3,83.9,29.11,7.07
8.5,79.375,2024,6,3,84.81,28.76,7.95
8.5,80.0,2024,6,3,84.51,28.06,6.82
9.0,76.25,2024,6,3,86.95,27.93,4.82
9.0,76.875,2024,6,3,90.38,26.21,2.68
9.0,77.5,2024,6,3,85.57,26.73,3.24
9.0,78.125,2024,6,3,77.3,29.38,3.49
9.0,78.75,2024,6,3,78.48,29.83,5.01
9.0,79.375,2024,6,3,82.86,29.34,6.88
9.0,80.0,2024,6,3,83.41,28.68,6.6
9.5,76.25,2024,6,3,87.54,27.82,4.11
9.5,76.875,2024,6,3,89.64,25.4,1.79
9.5,77.5,2024,6,3,81.58,26.81,1.67
9.5,78.125,2024,6,3,76.29,29.32,1.9
9.5,78.75,2024,6,3,77.51,29.53,3.32
9.5,79.375,2024,6,3,80.51,29.64,5.44
9.5,80.0,2024,6,3,82.1,29.23,6.25
10.0,76.25,2024,6,3,89.22,27.41,2.9
10.0,76.875,2024,6,3,89.6,24.08,1.41
10.0,77.5,2024,6,3,78.4,25.88,1.36
10.0,78.125,2024,6,3,74.76,28.83,1.6
10.0,78.75,2024,6,3,77.96,29.02,2.49
10.0,79.375,2024,6,3,79.1,29.55,4.18
10.0,80.0,2024,6,3,80.78,29.55,5.62
10.5,76.25,2024,6,3,89.19,27.26,2.45
10.5,76.875,2024,6,3,88.7,25.15,2.18
10.5,77.5,2024,6,3,78.11,26.79,2.46
10.5,78.125,2024,6,3,75.45,28.52,1.88
10.5,78.75,2024,6,3,77.92,28.8,2.19
10.5,79.375,2024,6,3,77.68,29.31,3.25
10.5,80.0,2024,6,3,79.45,29.57,4.71
11.0,76.25,2024,6,3,88.7,26.02,1.91
11.0,76.875,2024,6,3,85.93,25.6,2.36
11.0,77.5,2024,6,3,77.07,28.23,2.49
11.0,78.125,2024,6,3,77.86,28.18,1.8
11.0,78.75,2024,6,3,77.97,28.37,1.97
11.0,79.375,2024,6,3,75.79,29.3,2.68
11.0,80.0,2024,6,3,77.8,29.62,4.01
11.5,76.25,2024,6,3,88.27,24.69,1.57
11.5,76.875,2024,6,3,83.92,24.69,2.01
11.5,77.5,2024,6,3,77.22,27.59,1.63
11.5,78.125,2024,6,3,78.85,27.62,1.56
11.5,78.75,2024,6,3,77.36,27.81,1.82
11.5,79.375,2024,6,3,74.05,29.48,2.48
11.5,80.0,2024,6,3,76.67,29.73,3.74
12.0,76.25,2024,6,3,86.68,24.62,1.98
12.0,76.875,2024,6,3,83.41,24.81,2.21
12.0,77.5,2024,6,3,79.39,26.07,1.59
12.0,78.125,2024,6,3,78.34,27.09,1.79
12.0,78.75,2024,6,3,74.55,27.89,1.82
12.0,79.375,2024,6,3,72.65,29.49,2.44
12.0,80.0,2024,6,3,76.17,29.68,3.52
12.5,76.25,2024,6,3,84.75,24.73,2.25
12.5,76.875,2024,6,3,82.27,25.54,2.45
12.5,77.5,2024,6,3,78.17,25.95,2.14
12.5,78.125,2024,6,3,77.72,26.53,2.1
12.5,78.75,2024,6,3,70.53,28.44,1.91
12.5,79.375,2024,6,3,71.06,29.29,2.42
12.5,80.0,2024,6,3,75.0,29.57,3.12
13.0,76.25,2024,6,3,84.37,24.69,2.22
13.0,76.875,2024,6,3,81.3,25.47,2.29
13.0,77.5,2024,6,3,75.81,25.77,2.11
13.0,78.125,2024,6,3,75.28,25.97,2.16
13.0,78.75,2024,6,3,67.18,28.31,2.4
13.0,79.375,2024,6,3,68.39,29.37,2.54
13.0,80.0,2024,6,3,73.79,29.58,2.61
13.5,76.25,2024,6,3,81.58,25.48,2.08
13.5,76.875,2024,6,3,78.79,25.85,2.25
13.5,77.5,2024,6,3,72.48,26.33,2.6
13.5,78.125,2024,6,3,72.5,26.37,2.66
13.5,78.75,2024,6,3,64.34,28.15,2.67
13.5,79.375,2024,6,3,65.47,29.31,2.69
13.5,80.0,2024,6,3,70.45,29.78,2.44
8.5,76.25,2024,6,4,85.02,28.6,3.81
8.5,76.875,2024,6,4,89.57,27.43,3.3
8.5,77.5,2024,6,4,88.28,26.58,3.23
8.5,78.125,2024,6,4,79.5,29.51,5.36
8.5,78.75,2024,6,4,84.9,29.21,7.3
8.5,79.375,2024,6,4,86.05,28.85,8.13
8.5,80.0,2024,6,4,84.33,28.52,7.1
9.0,76.25,2024,6,4,83.04,28.7,3.61
9.0,76.875,2024,6,4,90.42,26.48,2.32
9.0,77.5,2024,6,4,86.54,26.79,3.24
9.0,78.125,2024,6,4,78.45,29.35,4.35
9.0,78.75,2024,6,4,79.73,29.86,6.43
9.0,79.375,2024,6,4,84.33,29.4,7.99
9.0,80.0,2024,6,4,82.03,29.17,7.28
9.5,76.25,2024,6,4,82.82,28.66,3.13
9.5,76.875,2024,6,4,90.6,25.36,1.56
9.5,77.5,2024,6,4,84.17,26.42,2.02
9.5,78.125,2024,6,4,77.61,29.29,3.38
9.5,78.75,2024,6,4,77.59,29.84,5.34
9.5,79.375,2024,6,4,82.57,29.84,7.48
9.5,80.0,2024,6,4,82.01,29.61,7.74
10.0,76.25,2024,6,4,85.64,28.03,2.53
10.0,76.875,2024,6,4,91.02,23.96,1.46
10.0,77.5,2024,6,4,79.58,25.8,1.49
10.0,78.125,2024,6,4,73.87,29.11,1.85
10.0,78.75,2024,6,4,77.57,29.52,3.83
10.0,79.375,2024,6,4,80.94,29.98,6.05
10.0,80.0,2024,6,4,82.74,29.86,7.38
10.5,76.25,2024,6,4,86.83,27.58,2.38
10.5,76.875,2024,6,4,89.01,25.1,2.6
10.5,77.5,2024,6,4,77.4,26.94,2.85
10.5,78.125,2024,6,4,73.66,28.96,1.52
10.5,78.75,2024,6,4,77.23,29.36,2.61
10.5,79.375,2024,6,4,79.17,29.88,4.38
10.5,80.0,2024,6,4,82.8,29.9,6.26
11.0,76.25,2024,6,4,87.51,25.98,1.92
11.0,76.875,2024,6,4,84.64,25.76,2.94
11.0,77.5,2024,6,4,76.21,28.25,3.55
11.0,78.125,2024,6,4,76.62,28.59,2.21
11.0,78.75,2024,6,4,77.87,28.77,2.45
11.0,79.375,2024,6,4,77.39,29.78,3.58
11.0,80.0,2024,6,4,81.44,30.01,5.4
11.5,76.25,2024,6,4,87.72,24.58,1.9
11.5,76.875,2024,6,4,82.14,25.13,2.42
11.5,77.5,2024,6,4,76.66,27.79,2.47
11.5,78.125,2024,6,4,78.42,27.99,2.35
11.5,78.75,2024,6,4,78.19,28.05,2.72
11.5,79.375,2024,6,4,75.42,29.87,3.52
11.5,80.0,2024,6,4,79.71,30.25,5.18
12.0,76.25,2024,6,4,85.69,24.81,2.39
12.0,76.875,2024,6,4,81.94,25.42,2.3
12.0,77.5,2024,6,4,78.78,26.72,1.44
12.0,78.125,2024,6,4,78.53,27.47,1.95
12.0,78.75,2024,6,4,75.76,28.23,2.52
12.0,79.375,2024,6,4,73.06,30.13,3.28
12.0,80.0,2024,6,4,78.11,30.43,5.02
12.5,76.25,2024,6,4,83.1,25.12,2.16
12.5,76.875,2024,6,4,81.06,26.03,2.35
12.5,77.5,2024,6,4,79.3,26.39,1.89
12.5,78.125,2024,6,4,78.94,26.83,1.88
12.5,78.75,2024,6,4,72.88,28.75,1.98
12.5,79.375,2024,6,4,71.03,30.27,2.51
12.5,80.0,2024,6,4,76.09,30.54,4.4
13.0,76.25,2024,6,4,83.18,24.88,2.03
13.0,76.875,2024,6,4,81.64,25.47,2.31
13.0,77.5,2024,6,4,80.04,25.52,2.22
13.0,78.125,2024,6,4,79.96,25.64,1.88
13.0,78.75,2024,6,4,71.92,28.02,1.46
13.0,79.375,2024,6,4,69.91,30.06,1.41
13.0,80.0,2024,6,4,75.36,30.56,3.47
13.5,76.25,2024,6,4,83.26,24.99,2.07
13.5,76.875,2024,6,4,82.59,25.21,2.4
13.5,77.5,2024,6,4,78.87,25.53,2.45
13.5,78.125,2024,6,4,79.19,25.63,2.18
13.5,78.75,2024,6,4,73.87,27.17,2.13
13.5,79.375,2024,6,4,71.4,29.2,1.94
13.5,80.0,2024,6,4,72.87,30.63,2.65
8.5,76.25,2024,6,5,86.86,28.66,4.88
8.5,76.875,2024,6,5,90.62,27.45,4.05
8.5,77.5,2024,6,5,88.11,26.68,4.08
8.5,78.125,2024,6,5,80.8,29.29,6.39
8.5,78.75,2024,6,5,84.98,29.01,8.32
8.5,79.375,2024,6,5,84.94,28.78,8.69
8.5,80.0,2024,6,5,83.71,28.27,7.24
9.0,76.25,2024,6,5,88.27,28.5,4.9
9.0,76.875,2024,6,5,93.01,26.47,2.99
9.0,77.5,2024,6,5,86.82,26.99,3.76
9.0,78.125,2024,6,5,78.84,29.4,5.44
9.0,78.75,2024,6,5,79.61,29.75,7.9
9.0,79.375,2024,6,5,83.38,29.28,8.93
9.0,80.0,2024,6,5,81.31,28.96,7.73
9.5,76.25,2024,6,5,88.12,28.46,3.73
9.5,76.875,2024,6,5,94.29,25.4,1.81
9.5,77.5,2024,6,5,87.88,26.16,2.35
9.5,78.125,2024,6,5,79.34,29.07,4.58
9.5,78.75,2024,6,5,77.41,29.72,6.85
9.5,79.375,2024,6,5,80.84,29.79,8.77
9.5,80.0,2024,6,5,80.42,29.55,8.58
10.0,76.25,2024,6,5,88.51,27.86,2.38
10.0,76.875,2024,6,5,94.35,23.77,1.48
10.0,77.5,2024,6,5,86.33,24.88,1.83
10.0,78.125,2024,6,5,77.26,28.66,2.5
10.0,78.75,2024,6,5,78.16,29.29,4.85
10.0,79.375,2024,6,5,79.6,29.86,7.34
10.0,80.0,2024,6,5,80.89,29.8,8.57
10.5,76.25,2024,6,5,87.42,27.62,2.13
10.5,76.875,2024,6,5,91.74,24.69,2.45
10.5,77.5,2024,6,5,83.24,25.92,3.04
10.5,78.125,2024,6,5,76.02,28.72,1.69
10.5,78.75,2024,6,5,77.04,29.36,3.11
10.5,79.375,2024,6,5,77.93,29.88,5.32
10.5,80.0,2024,6,5,81.27,29.85,7.49
11.0,76.25,2024,6,5,88.1,26.18,1.9
11.0,76.875,2024,6,5,87.89,25.3,2.81
11.0,77.5,2024,6,5,79.89,27.63,3.5
11.0,78.125,2024,6,5,78.02,28.47,2.33
11.0,78.75,2024,6,5,76.82,28.97,2.78
11.0,79.375,2024,6,5,76.16,29.91,4.23
11.0,80.0,2024,6,5,80.56,29.99,6.52
11.5,76.25,2024,6,5,89.79,24.6,2.03
11.5,76.875,2024,6,5,85.97,24.66,2.46
11.5,77.5,2024,6,5,80.18,27.34,2.31
11.5,78.125,2024,6,5,81.49,27.63,2.39
11.5,78.75,2024,6,5,79.5,27.94,2.83
11.5,79.375,2024,6,5,75.92,29.86,3.76
11.5,80.0,2024,6,5,79.94,30.18,6.02
12.0,76.25,2024,6,5,88.76,24.53,2.59
12.0,76.875,2024,6,5,85.51,24.91,2.28
12.0,77.5,2024,6,5,83.46,26.02,1.38
12.0,78.125,2024,6,5,83.37,26.88,1.87
12.0,78.75,2024,6,5,81.88,27.52,2.28
12.0,79.375,2024,6,5,77.68,29.61,2.81
12.0,80.0,2024,6,5,80.33,30.18,5.19
12.5,76.25,2024,6,5,86.08,24.82,2.43
12.5,76.875,2024,6,5,83.9,25.58,2.5
12.5,77.5,2024,6,5,83.43,25.69,2.31
12.5,78.125,2024,6,5,83.06,26.22,1.98
12.5,78.75,2024,6,5,81.9,27.62,1.87
12.5,79.375,2024,6,5,80.11,29.11,1.92
12.5,80.0,2024,6,5,80.75,29.98,3.98
13.0,76.25,2024,6,5,84.57,24.82,2.43
13.0,76.875,2024,6,5,82.64,25.32,2.61
13.0,77.5,2024,6,5,81.88,25.08,2.74
13.0,78.125,2024,6,5,82.53,25.2,2.69
13.0,78.75,2024,6,5,80.83,26.99,2.08
13.0,79.375,2024,6,5,80.37,28.76,1.63
13.0,80.0,2024,6,5,81.18,29.74,3.09
13.5,76.25,2024,6,5,81.89,25.37,2.66
13.5,76.875,2024,6,5,81.55,25.32,3.0
13.5,77.5,2024,6,5,81.19,24.9,3.27
13.5,78.125,2024,6,5,81.44,24.97,3.5
13.5,78.75,2024,6,5,79.61,26.28,2.98
13.5,79.375,2024,6,5,78.48,28.32,2.11
13.5,80.0,2024,6,5,79.5,29.66,2.49
8.5,76.25,2024,6,6,86.18,28.64,4.52
8.5,76.875,2024,6,6,91.25,27.41,3.6
8.5,77.5,2024,6,6,91.9,26.29,3.25
8.5,78.125,2024,6,6,84.4,28.99,5.59
8.5,78.75,2024,6,6,84.32,29.27,7.74
8.5,79.375,2024,6,6,84.75,28.92,8.26
8.5,80.0,2024,6,6,83.73,28.41,7.03
9.0,76.25,2024,6,6,87.59,28.45,3.87
9.0,76.875,2024,6,6,92.78,26.38,2.32
9.0,77.5,2024,6,6,89.97,26.41,2.67
9.0,78.125,2024,6,6,84.73,28.6,4.12
9.0,78.75,2024,6,6,83.0,29.48,6.68
9.0,79.375,2024,6,6,84.15,29.32,8.1
9.0,80.0,2024,6,6,82.33,28.87,7.17
9.5,76.25,2024,6,6,87.57,28.37,2.76
9.5,76.875,2024,6,6,92.64,25.14,1.43
9.5,77.5,2024,6,6,89.54,25.37,2.0
9.5,78.125,2024,6,6,86.34,28.05,3.5
9.5,78.75,2024,6,6,85.27,28.79,5.55
9.5,79.375,2024,6,6,84.03,29.53,7.65
9.5,80.0,2024,6,6,82.69,29.27,7.65
10.0,76.25,2024,6,6,87.98,27.79,1.96
10.0,76.875,2024,6,6,92.24,23.19,1.36
10.0,77.5,2024,6,6,84.05,24.24,2.23
10.0,78.125,2024,6,6,82.1,27.82,2.66
10.0,78.75,2024,6,6,86.08,28.29,4.49
10.0,79.375,2024,6,6,84.59,29.28,6.58
10.0,80.0,2024,6,6,83.96,29.42,7.71
10.5,76.25,2024,6,6,88.07,27.13,1.95
10.5,76.875,2024,6,6,90.31,24.02,2.54
10.5,77.5,2024,6,6,79.77,25.52,3.48
10.5,78.125,2024,6,6,78.97,27.84,2.35
10.5,78.75,2024,6,6,83.92,28.4,3.37
10.5,79.375,2024,6,6,84.09,28.95,5.43
10.5,80.0,2024,6,6,84.86,29.25,7.15
11.0,76.25,2024,6,6,89.15,25.16,1.72
11.0,76.875,2024,6,6,88.36,24.27,2.87
11.0,77.5,2024,6,6,78.99,27.03,3.9
11.0,78.125,2024,6,6,79.51,27.62,2.82
11.0,78.75,2024,6,6,81.4,28.19,3.08
11.0,79.375,2024,6,6,81.33,29.02,4.75
11.0,80.0,2024,6,6,84.03,29.23,6.71
11.5,76.25,2024,6,6,90.09,23.3,1.8
11.5,76.875,2024,6,6,86.66,23.29,2.71
11.5,77.5,2024,6,6,80.44,26.49,2.77
11.5,78.125,2024,6,6,81.16,27.03,2.86
11.5,78.75,2024,6,6,80.38,27.48,3.35
11.5,79.375,2024,6,6,78.86,29.23,4.43
11.5,80.0,2024,6,6,82.22,29.51,6.53
12.0,76.25,2024,6,6,88.43,23.1,2.58
12.0,76.875,2024,6,6,84.0,23.79,3.02
12.0,77.5,2024,6,6,81.56,25.39,1.88
12.0,78.125,2024,6,6,81.73,26.44,2.27
12.0,78.75,2024,6,6,80.53,27.12,2.88
12.0,79.375,2024,6,6,79.72,28.85,3.6
12.0,80.0,2024,6,6,82.16,29.45,5.96
12.5,76.25,2024,6,6,85.03,23.4,3.13
12.5,76.875,2024,6,6,81.34,24.83,3.46
12.5,77.5,2024,6,6,80.4,25.3,2.64
12.5,78.125,2024,6,6,81.18,25.86,2.21
12.5,78.75,2024,6,6,79.81,27.15,1.82
12.5,79.375,2024,6,6,82.11,28.04,2.02
12.5,80.0,2024,6,6,84.67,28.83,4.75
13.0,76.25,2024,6,6,83.61,23.79,3.48
13.0,76.875,2024,6,6,80.65,24.81,3.63
13.0,77.5,2024,6,6,79.55,24.8,3.37
13.0,78.125,2024,6,6,80.85,24.85,2.72
13.0,78.75,2024,6,6,77.79,26.62,1.87
13.0,79.375,2024,6,6,80.2,27.89,1.32
13.0,80.0,2024,6,6,85.94,28.47,3.46
13.5,76.25,2024,6,6,81.23,24.89,3.18
13.5,76.875,2024,6,6,79.79,25.28,3.31
13.5,77.5,2024,6,6,79.01,25.21,3.21
13.5,78.125,2024,6,6,80.88,24.79,2.97
13.5,78.75,2024,6,6,79.37,25.77,2.71
